Estado;Bacia;Nome Poço ANP;Nome Poço Operador;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia) Assoc;Gás Natural (Mm³/dia) N Assoc;Gás Natural (Mm³/dia) Total;Volume Gás Royalties (m³/mês);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês);Período da Carga;Corrente;Grau API;Fração de Destilados|Lev|Cort;Fração de Destilados|Lev|Vol;Fração de Destilados|Méd|Corte;Fração de Destilados|Méd|Vol;Fração de Destilados|Pes|Corte;Fração de Destilados|Pes|Vol;% em Volumes Metano;% em Volumes Etano;% em Volumes Propano;% em Volumes Iso-Butano;% em Volumes Butano;% em Volumes Iso-Pentano;% em Volumes n-Pentano;% em Volumes Hexanos;% em Volumes Heptanos;% em Volumes Octanos;% em Volumes Nonanos;% em Volumes Decanos;% em Volumes Undecanos;% em Volumes Oxigênio;% em Volumes Nitrogênio;% em Volumes Gás Carbônico;Densidade GLP Gás;Densidade GLP Líquido;PCS GP(kJ/m³);Data de atualização
Espírito Santo;Espírito Santo;7-CNC-10-ES;7CNC10ES;CANCÃ;Seacrest Norte Cap;486100094912003;2023/07;19,7399;0;19,7399;0,0039;0;0,0039;0,122;111,8566;Tanque isolado CBV2 (Cancã);INSTALACAO EMB/DESEMB;701;2021/02;Espírito Santo;19,6;< 290ºC;20.1%;290ºC a 380ºC;14.5%;> 380ºC;65.4%;96,78;1,74;0,1;0,05;0,02;0,01;0,01;0;0,01;0;0,02;0;0;0;0,58;0,68;2,07845;537,4362;37725,8764;04/09/2023 02:36
Bahia;Recôncavo;3-SP-14-BA;3SP  0014  BA;SÃO PEDRO;PetroRecôncavo;480000036949713;2023/07;0,6525;0;0,6525;0,0234;0;0,0234;0,725;3,9431;Estação São Pedro;INSTALACAO EMB/DESEMB;174;;;;< ºC;%;;%;> ºC;%;86,1118;5,7868;2,7411;0,7411;0,802;0,335;0,2843;0,1523;0;0;0;0;0;0;2,8832;0,1624;2,04726;533,71171;38257,546;04/09/2023 02:36
Bahia;Tucano Sul;1-FSR-1-BA;1FSR 0001  BA;FAZENDA SANTA ROSA;Origem;480000038839788;2023/07;0;0,6899;0,6899;0;2,7418;2,7418;84,995;0,1272;Estação de Gás Não Associado de Conceição;INSTALACAO EMB/DESEMB;538;;;;< ºC;%;;%;> ºC;%;88,29;7,47;2,33;0,52;0,53;0,21;0,18;0,09;0,33;0;0,01;0;0;0,02;0,02;0;2,01888;530,28992;39928,3249;04/09/2023 02:36
Bahia;Recôncavo;7-BSU-9-BA;7BSU 0009  BA;GOMO;3R Rio Ventura;480000036589741;2023/07;0,0075;0;0,0075;0;0;0;0,001;0,0081;Ponto de Coleta do BSU-9;INSTALACAO EMB/DESEMB;95;;;;< ºC;%;;%;> ºC;%;67,8739;6,5436;9,6427;3,6082;3,4715;1,0939;1,08;0,6201;0,2735;0,1092;0,026;0,0009;0;0,0161;1,8591;3,7813;2,08427;538,15553;37496,3173;04/09/2023 02:36
Espírito Santo;Espírito Santo;7-CNC-21-ES;7CNC21ES;CANCÃ;Seacrest Norte Cap;486100094912003;2023/07;27,7159;0;27,7159;0,0417;0;0,0417;1,293;276,5558;Ponto de Coleta área do CNC-6 (Cancã);INSTALACAO EMB/DESEMB;693;2021/02;Espírito Santo;19,6;< 290ºC;20.1%;290ºC a 380ºC;14.5%;> 380ºC;65.4%;96,78;1,74;0,1;0,05;0,02;0,01;0,01;0;0,01;0;0,02;0;0;0;0,58;0,68;2,07845;537,4362;37725,8764;04/09/2023 02:36
Bahia;Recôncavo;4-BRSA-1228D-BA;4BSU14DBA;GOMO;3R Rio Ventura;480000036589741;2023/07;57,0792;0;57,0792;0,3196;0;0,3196;9,907;142,3761;Ponto de Coleta do BSU-1;INSTALACAO EMB/DESEMB;740;;;;< ºC;%;;%;> ºC;%;67,8739;6,5436;9,6427;3,6082;3,4715;1,0939;1,08;0,6201;0,2735;0,1092;0,026;0,0009;0;0,0161;1,8591;3,7813;2,08427;538,15553;37496,3173;04/09/2023 02:36
Bahia;Tucano Sul;4-BRSA-386-BA;4FSR2BA;FAZENDA SANTA ROSA;Origem;480000038839788;2023/07;0;0,7836;0,7836;0;1,7339;1,7339;53,751;0,1447;Estação de Gás Não Associado de Conceição;INSTALACAO EMB/DESEMB;554;;;;< ºC;%;;%;> ºC;%;88,29;7,47;2,33;0,52;0,53;0,21;0,18;0,09;0,33;0;0,01;0;0;0,02;0,02;0;2,01888;530,28992;39928,3249;04/09/2023 02:36
Bahia;Recôncavo;7-GO-12-BA;7GO  0012  BA;GOMO;PetroRecôncavo;480000036569716;2023/07;13,5578;0;13,5578;0,0198;0;0,0198;0,614;30,7923;Ponto de Coleta do GOX-03 (Gomo);INSTALACAO EMB/DESEMB;744;;;;< ºC;%;;%;> ºC;%;67,8739;6,5436;9,6427;3,6082;3,4715;1,0939;1,08;0,6201;0,2735;0,1092;0,026;0,0009;0;0,0161;1,8591;3,7813;2,08427;538,15553;37496,3173;04/09/2023 02:36
Espírito Santo;Espírito Santo;7-CNC-22-ES;7CNC22ES;CANCÃ;Seacrest Norte Cap;486100094912003;2023/07;3,5562;0;3,5562;0,0037;0;0,0037;0,115;18,6698;Tanque isolado CBV2 (Cancã);INSTALACAO EMB/DESEMB;268;2021/02;Espírito Santo;19,6;< 290ºC;20.1%;290ºC a 380ºC;14.5%;> 380ºC;65.4%;96,78;1,74;0,1;0,05;0,02;0,01;0,01;0;0,01;0;0,02;0;0;0;0,58;0,68;2,07845;537,4362;37725,8764;04/09/2023 02:36
Bahia;Recôncavo;7-GO-23-BA;7GO23BA;GOMO;PetroRecôncavo;480000036569716;2023/07;11,6889;0;11,6889;0,0236;0;0,0236;0,732;12,804;Ponto de Coleta do GOX-03 (Gomo);INSTALACAO EMB/DESEMB;744;;;;< ºC;%;;%;> ºC;%;67,8739;6,5436;9,6427;3,6082;3,4715;1,0939;1,08;0,6201;0,2735;0,1092;0,026;0,0009;0;0,0161;1,8591;3,7813;2,08427;538,15553;37496,3173;04/09/2023 02:36
Bahia;Tucano Sul;7-FSR-3D-BA;7FSR3DBA;FAZENDA SANTA ROSA;Origem;480000038839788;2023/07;0;1,1289;1,1289;0;2,7658;2,7658;85,741;0,2084;Estação de Gás Não Associado de Conceição;INSTALACAO EMB/DESEMB;578;;;;< ºC;%;;%;> ºC;%;88,29;7,47;2,33;0,52;0,53;0,21;0,18;0,09;0,33;0;0,01;0;0;0,02;0,02;0;2,01888;530,28992;39928,3249;04/09/2023 02:36
Bahia;Recôncavo;7-GO-8-BA;7GO  0008  BA;GOMO;PetroRecôncavo;480000036569716;2023/07;16,9628;0;16,9628;0,0267;0;0,0267;0,828;683,667;Tanques nas Áreas dos Poços GOX-1 E GO-03;INSTALACAO EMB/DESEMB;740;;;;< ºC;%;;%;> ºC;%;67,8739;6,5436;9,6427;3,6082;3,4715;1,0939;1,08;0,6201;0,2735;0,1092;0,026;0,0009;0;0,0161;1,8591;3,7813;2,08427;538,15553;37496,3173;04/09/2023 02:36
Espírito Santo;Espírito Santo;7-CNC-24-ES;7CNC24ES;CANCÃ;Seacrest Norte Cap;486100094912003;2023/07;14,7427;0;14,7427;0,0602;0;0,0602;1,866;659,9788;Ponto de Coleta área do CNC-6 (Cancã);INSTALACAO EMB/DESEMB;690;2021/02;Espírito Santo;19,6;< 290ºC;20.1%;290ºC a 380ºC;14.5%;> 380ºC;65.4%;96,78;1,74;0,1;0,05;0,02;0,01;0,01;0;0,01;0;0,02;0;0;0;0,58;0,68;2,07845;537,4362;37725,8764;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-ET-1312-RN;7ET1312RN;ESTREITO;3R Potiguar;480000037939797;2023/07;0,941;0;0,941;0,0004;0;0,0004;0,012;275,8191;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;04/09/2023 02:36
Bahia;Tucano Sul;3-QE-10-BA;3QE  0010  BA;QUERERÁ;Origem;480000038949702;2023/07;0;0,393;0,393;0;0,8772;0,8772;27,192;0,0724;Estação de Gás Não Associado de Conceição;INSTALACAO EMB/DESEMB;545;;;;< ºC;%;;%;> ºC;%;88,29;7,47;2,33;0,52;0,53;0,21;0,18;0,09;0,33;0;0,01;0;0;0,02;0,02;0;2,01888;530,28992;39928,3249;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-ET-1047-RN;7ET1047RN;ESTREITO;3R Potiguar;480000037939797;2023/07;3,8116;0;3,8116;0,0015;0;0,0015;0,048;5,1903;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;318;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;04/09/2023 02:36
Espírito Santo;Espírito Santo;7-CNC-26-ES;7CNC26ES;CANCÃ;Seacrest Norte Cap;486100094912003;2023/07;0;0;0;0;0;0;0;237,363;Ponto de Coleta área do CNC-6 (Cancã);INSTALACAO EMB/DESEMB;273;2021/02;Espírito Santo;19,6;< 290ºC;20.1%;290ºC a 380ºC;14.5%;> 380ºC;65.4%;96,78;1,74;0,1;0,05;0,02;0,01;0,01;0;0,01;0;0,02;0;0;0;0,58;0,68;2,07845;537,4362;37725,8764;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-ET-1314D-RN;7ET1314DRN;ESTREITO;3R Potiguar;480000037939797;2023/07;3,8528;0;3,8528;0,0016;0;0,0016;0,049;571,7064;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;04/09/2023 02:36
Bahia;Tucano Sul;7-QE-11-BA;7QE  0011  BA;QUERERÁ;Origem;480000038949702;2023/07;0;0,0008;0,0008;0;1,1543;1,1543;35,784;0;Estação de Gás Não Associado de Conceição;INSTALACAO EMB/DESEMB;562;;;;< ºC;%;;%;> ºC;%;88,29;7,47;2,33;0,52;0,53;0,21;0,18;0,09;0,33;0;0,01;0;0;0,02;0,02;0;2,01888;530,28992;39928,3249;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-ET-1533D-RN;7ET1533DRN;ESTREITO;3R Potiguar;480000037939797;2023/07;0;0;0;0;0;0;0;0;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;0;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;04/09/2023 02:36
Espírito Santo;Espírito Santo;7-CNC-29-ES;7CNC29ES;CANCÃ;Seacrest Norte Cap;486100094912003;2023/07;80,1403;0;80,1403;0,2055;0;0,2055;6,372;257,6391;Ponto de Coleta CNC-35;INSTALACAO EMB/DESEMB;705;2021/02;Espírito Santo;19,6;< 290ºC;20.1%;290ºC a 380ºC;14.5%;> 380ºC;65.4%;96,78;1,74;0,1;0,05;0,02;0,01;0,01;0;0,01;0;0,02;0;0;0;0,58;0,68;2,07845;537,4362;37725,8764;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-ET-1534-RN;7ET1534RN;ESTREITO;3R Potiguar;480000037939797;2023/07;1,7307;0;1,7307;0,0007;0;0,0007;0,022;108,7214;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;04/09/2023 02:36
Bahia;Tucano Sul;7-QE-17-BA;7QE17BA;QUERERÁ;Origem;480000038949702;2023/07;0;0,459;0,459;0;2,076;2,076;64,356;0,0846;Estação de Gás Não Associado de Conceição;INSTALACAO EMB/DESEMB;476;;;;< ºC;%;;%;> ºC;%;88,29;7,47;2,33;0,52;0,53;0,21;0,18;0,09;0,33;0;0,01;0;0;0,02;0,02;0;2,01888;530,28992;39928,3249;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-ET-1536D-RN;7ET1536DRN;ESTREITO;3R Potiguar;480000037939797;2023/07;0;0;0;0;0;0;0;0;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;0;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;04/09/2023 02:36
Espírito Santo;Espírito Santo;7-CNC-19-ES;7CNC19ES;CANCÃ;Seacrest Norte Cap;486100094912003;2023/07;82,1954;0;82,1954;0,3339;0;0,3339;10,35;275,1761;Ponto de Coleta CNC-35;INSTALACAO EMB/DESEMB;705;2021/02;Espírito Santo;19,6;< 290ºC;20.1%;290ºC a 380ºC;14.5%;> 380ºC;65.4%;96,78;1,74;0,1;0,05;0,02;0,01;0,01;0;0,01;0;0,02;0;0;0;0,58;0,68;2,07845;537,4362;37725,8764;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-ET-1537-RN;7ET1537RN;ESTREITO;3R Potiguar;480000037939797;2023/07;2,7209;0;2,7209;0,0011;0;0,0011;0,035;522,3383;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;04/09/2023 02:36
Bahia;Recôncavo;7-CS-48-BA;7CS  0048  BA;CASSARONGONGO;PetroRecôncavo;480000036409786;2023/07;22,7521;0;22,7521;0,0102;0;0,0102;0,316;3782,0053;Estação Ilhas;INSTALACAO EMB/DESEMB;744;;;;< ºC;%;;%;> ºC;%;92,31;3,0997;1,8265;0,4751;0,445;0,1318;0,1541;0,1158;0,068;0,0357;0,0063;0;0;0,0122;1,2531;0,0667;2,03258;531,94717;38116,9606;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-ET-1543-RN;7ET1543RN;ESTREITO;3R Potiguar;480000037939797;2023/07;0,0674;0;0,0674;0;0;0;0,001;85,431;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;112;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;04/09/2023 02:36
Maranhão;Parnaíba;9-PGN-12D-MA;9PGNFAZSTVITÓRIA8DMA;GAVIÃO VERMELHO;Eneva;48610001418200848;2023/07;0;0,6479;0,6479;0;62,588;62,588;1940,025;0;Estação Coletora de Gavião Real;INSTALACAO EMB/DESEMB;453;2023/02;Gavião Vermelho;51,35;< 210ºC;60.1%;210ºC a 500ºC;39.9%;> 500ºC;0%;89,3276;4,9755;0,9193;0,126;0,194;0,0629;0,0409;0,0121;0,0047;0,0019;0,0007;0;0;0,0161;4,2042;0,1141;1,98667;526,44938;37490,5365;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-ET-1545-RN;7ET1545RN;ESTREITO;3R Potiguar;480000037939797;2023/07;0,5977;0;0,5977;0,0003;0;0,0003;0,008;254,5263;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;04/09/2023 02:36
Bahia;Recôncavo;7-CS-43-BA;7CS  0043  BA;CASSARONGONGO;PetroRecôncavo;480000036409786;2023/07;8,6635;0;8,6635;0;0;0;0;39,2283;Estação Nova Cassarongongo;INSTALACAO EMB/DESEMB;744;;;;< ºC;%;;%;> ºC;%;92,31;3,0997;1,8265;0,4751;0,445;0,1318;0,1541;0,1158;0,068;0,0357;0,0063;0;0;0,0122;1,2531;0,0667;2,03258;531,94717;38116,9606;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-ET-1546D-RN;7ET1546DRN;ESTREITO;3R Potiguar;480000037939797;2023/07;0,7219;0;0,7219;0,0003;0;0,0003;0,009;137,7395;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;04/09/2023 02:36
Maranhão;Parnaíba;9-PGN-11DA-MA;9PGNFAZSTVITÓRIA7AMA;GAVIÃO VERMELHO;Eneva;48610001418200848;2023/07;0;0,63;0,63;0;61,7029;61,7029;1912,59;0;Estação Coletora de Gavião Real;INSTALACAO EMB/DESEMB;447;2023/02;Gavião Vermelho;51,35;< 210ºC;60.1%;210ºC a 500ºC;39.9%;> 500ºC;0%;89,3276;4,9755;0,9193;0,126;0,194;0,0629;0,0409;0,0121;0,0047;0,0019;0,0007;0;0;0,0161;4,2042;0,1141;1,98667;526,44938;37490,5365;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-ET-1550-RN;7ET1550RN;ESTREITO;3R Potiguar;480000037939797;2023/07;0,4705;0;0,4705;0,0002;0;0,0002;0,006;110,2169;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;04/09/2023 02:36
Bahia;Recôncavo;7-CS-39-BA;7CS  0039  BA;CASSARONGONGO;PetroRecôncavo;480000036409786;2023/07;6,0189;0;6,0189;0,0097;0;0,0097;0,302;347,2584;Estação Ilhas;INSTALACAO EMB/DESEMB;744;;;;< ºC;%;;%;> ºC;%;92,31;3,0997;1,8265;0,4751;0,445;0,1318;0,1541;0,1158;0,068;0,0357;0,0063;0;0;0,0122;1,2531;0,0667;2,03258;531,94717;38116,9606;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-ET-1552-RN;7ET1552RN;ESTREITO;3R Potiguar;480000037939797;2023/07;0,627;0;0,627;0,0003;0;0,0003;0,008;248,6774;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;04/09/2023 02:36
Maranhão;Parnaíba;3-PGN-7D-MA;3PGNFAZSTVITÓRIA5DMA;GAVIÃO VERMELHO;Eneva;48610001418200848;2023/07;0;1,6195;1,6195;0;156,5868;156,5868;4853,681;0;Estação Coletora de Gavião Real;INSTALACAO EMB/DESEMB;454;2023/02;Gavião Vermelho;51,35;< 210ºC;60.1%;210ºC a 500ºC;39.9%;> 500ºC;0%;89,3276;4,9755;0,9193;0,126;0,194;0,0629;0,0409;0,0121;0,0047;0,0019;0,0007;0;0;0,0161;4,2042;0,1141;1,98667;526,44938;37490,5365;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-ET-1553D-RN;7ET1553DRN;ESTREITO;3R Potiguar;480000037939797;2023/07;2,8229;0;2,8229;0,0012;0;0,0012;0,036;550,5304;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;04/09/2023 02:36
Bahia;Recôncavo;7-CS-26-BA;7CS  0026  BA;CASSARONGONGO;PetroRecôncavo;480000036409786;2023/07;27,7811;0;27,7811;0,0706;0;0,0706;2,19;4680,8632;Estação Ilhas;INSTALACAO EMB/DESEMB;726;;;;< ºC;%;;%;> ºC;%;92,31;3,0997;1,8265;0,4751;0,445;0,1318;0,1541;0,1158;0,068;0,0357;0,0063;0;0;0,0122;1,2531;0,0667;2,03258;531,94717;38116,9606;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-ET-1555-RN;7ET1555RN;ESTREITO;3R Potiguar;480000037939797;2023/07;0,941;0;0,941;0,0004;0;0,0004;0,012;183,5083;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;04/09/2023 02:36
Maranhão;Parnaíba;1-OGX-121-MA;1OGXFAZSTAVITÓRIAMA;GAVIÃO VERMELHO;Eneva;48610001418200848;2023/07;0;1,4738;1,4738;0;142,7348;142,7348;4424,316;0;Estação Coletora de Gavião Real;INSTALACAO EMB/DESEMB;450;2023/02;Gavião Vermelho;51,35;< 210ºC;60.1%;210ºC a 500ºC;39.9%;> 500ºC;0%;89,3276;4,9755;0,9193;0,126;0,194;0,0629;0,0409;0,0121;0,0047;0,0019;0,0007;0;0;0,0161;4,2042;0,1141;1,98667;526,44938;37490,5365;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-ET-1556D-RN;7ET1556DRN;ESTREITO;3R Potiguar;480000037939797;2023/07;0;0;0;0;0;0;0;0;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;0;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;04/09/2023 02:36
Bahia;Recôncavo;7-CS-25-BA;7CS  0025  BA;CASSARONGONGO;PetroRecôncavo;480000036409786;2023/07;40,5743;0;40,5743;0,1023;0;0,1023;3,171;1048,6045;Estação Nova Cassarongongo;INSTALACAO EMB/DESEMB;744;;;;< ºC;%;;%;> ºC;%;92,31;3,0997;1,8265;0,4751;0,445;0,1318;0,1541;0,1158;0,068;0,0357;0,0063;0;0;0,0122;1,2531;0,0667;2,03258;531,94717;38116,9606;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-ET-1484-RN;7ET1484RN;ESTREITO;3R Potiguar;480000037939797;2023/07;0,8148;0;0,8148;0,0003;0;0,0003;0,01;59,7219;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;724;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;04/09/2023 02:36
Rio Grande do Norte;Potiguar;3-GALP-30-RN;3BOMCONSELHO1RN;ANDORINHA;Petro-Victory;486100079942004;2023/07;7,7994;0;7,7994;0,0248;0;0,0248;0,769;382,1689;Ponto de Coleta 1-GALP-1-RN (Andorinha);INSTALACAO EMB/DESEMB;744;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-ET-1636D-RN;7ET1636DRN;ESTREITO;3R Potiguar;480000037939797;2023/07;0;0;0;0;0;0;0;0;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;0;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;04/09/2023 02:36
Bahia;Recôncavo;7-CS-17-BA;7CS  0017  BA;CASSARONGONGO;PetroRecôncavo;480000036409786;2023/07;15,3167;0;15,3167;0,0701;0;0,0701;2,172;1144,03;Estação Ilhas;INSTALACAO EMB/DESEMB;744;;;;< ºC;%;;%;> ºC;%;92,31;3,0997;1,8265;0,4751;0,445;0,1318;0,1541;0,1158;0,068;0,0357;0,0063;0;0;0,0122;1,2531;0,0667;2,03258;531,94717;38116,9606;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-ET-1481D-RN;7ET1481DRN;ESTREITO;3R Potiguar;480000037939797;2023/07;0,4705;0;0,4705;0,0002;0;0,0002;0,006;78,5697;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;04/09/2023 02:36
Espírito Santo;Espírito Santo;7-FAL-42H-ES;7FAL42HES;FAZENDA ALEGRE;Seacrest Norte Cap;480000037429756;2023/07;0,2348;0;0,2348;0,0073;0;0,0073;0,222;1,6331;Estação Coletora de FAL;INSTALACAO EMB/DESEMB;16;2017/02;Fazenda Alegre;13,3;< 290ºC;7.28%;290ºC a 380ºC;14.52%;> 380ºC;78.2%;97,851;0,536;0,067;0,009;0,024;0,001;0,003;0,006;0,034;0,026;0,051;0,007;0;0,061;0,843;0,48;2,04026;532,65079;37336,0194;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-ET-1350D-RN;7ET1350DRN;ESTREITO;3R Potiguar;480000037939797;2023/07;1,8821;0;1,8821;0,0008;0;0,0008;0,024;367,0222;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;04/09/2023 02:36
Bahia;Recôncavo;7-CS-151-BA;7CS  0151  BA;CASSARONGONGO;PetroRecôncavo;480000036409786;2023/07;5,0584;0;5,0584;0,0439;0;0,0439;1,361;5,7211;Estação Ilhas;INSTALACAO EMB/DESEMB;744;;;;< ºC;%;;%;> ºC;%;92,31;3,0997;1,8265;0,4751;0,445;0,1318;0,1541;0,1158;0,068;0,0357;0,0063;0;0;0,0122;1,2531;0,0667;2,03258;531,94717;38116,9606;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-ET-1351-RN;7ET1351RN;ESTREITO;3R Potiguar;480000037939797;2023/07;3,4704;0;3,4704;0,0014;0;0,0014;0,044;410,125;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-ET-1779-RN;7ET1779RN;ESTREITO;3R Potiguar;480000037939797;2023/07;1,4116;0;1,4116;0,0006;0;0,0006;0,018;164,4946;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-ET-1352D-RN;7ET1352DRN;ESTREITO;3R Potiguar;480000037939797;2023/07;11,2918;0;11,2918;0,0046;0;0,0046;0,144;402,0978;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;04/09/2023 02:36
Sergipe;Sergipe;7-CP-1152D-SE;7CP  1152D SE;CARMÓPOLIS;Carmo;480000038479714;2023/07;27,8768;0;27,8768;0,3711;0;0,3711;11,503;306,6575;Estação Coletora de Mercês;INSTALACAO EMB/DESEMB;614;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;67,8554;8,0641;6,486;1,9701;2,5057;1,2874;0,6826;0,2161;0;0;0;0;0;0;1,4188;9,5138;2,07556;537,10734;35680,3215;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-ET-1353-RN;7ET1353RN;ESTREITO;3R Potiguar;480000037939797;2023/07;7,0422;0;7,0422;0,0029;0;0,0029;0,089;275,054;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;04/09/2023 02:36
